FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
91,Joint,Joint_19,10.62314,1.13166,9.21399,0.9268,0.23135,-0.08032,-0.28474,1.00004,0.99993,0.99994
91,Joint,Joint_20,10.61586,1.12172,9.23682,0.90307,0.28835,-0.12574,-0.29243,0.99993,1.00003,1.00001
91,Joint,Joint_21,10.60737,1.11199,9.25682,0.90307,0.28835,-0.12574,-0.29243,1,1,1
91,Joint,Joint_22,10.58729,1.11932,9.12459,0.75759,-0.29565,-0.23451,0.53259,1.00002,0.99997,0.99999
91,Joint,Joint_23,10.56601,1.12561,9.14729,0.85386,-0.14356,-0.10585,0.489,0.99999,0.99999,1.00005
91,Joint,Joint_24,10.55541,1.13029,9.17819,0.80077,-0.13135,-0.15134,0.56445,1.00001,0.99999,1
91,Joint,Joint_25,10.54537,1.13218,9.19995,0.80077,-0.13135,-0.15134,0.56445,1,1,1
91,Joint,Joint_26,10.21238,1.10227,9.01049,-0.99556,0.09079,-0.00805,-0.02335,1,1,1
91,Joint,Joint_27,10.23186,1.0994,9.04753,-0.99556,0.09079,-0.00805,-0.02335,1,1,1
91,Joint,Joint_28,10.2368,1.11326,9.10349,-0.9992,-0.03448,-0.0164,0.01216,1.00005,1.00004,0.99999
91,Joint,Joint_29,10.23798,1.1107,9.14041,-0.99132,-0.13051,-0.00956,-0.01236,0.99996,0.99995,0.99995
91,Joint,Joint_30,10.23851,1.10456,9.16332,-0.98912,-0.14382,0.01803,-0.02523,1.00005,1.00001,1
91,Joint,Joint_31,10.23754,1.09928,9.18451,-0.98912,-0.14382,0.01803,-0.02523,1,1,1
91,Joint,Joint_32,10.19079,1.09825,9.04532,-0.96171,0.06471,0.1127,-0.24132,1.00002,1.00001,0.99996
91,Joint,Joint_33,10.17974,1.10137,9.08839,-0.97693,0.10919,0.11593,-0.14229,0.99996,1.00004,1.00007
91,Joint,Joint_34,10.17201,1.10678,9.11686,-0.96989,-0.00123,0.13061,-0.20555,1.00002,1.00001,0.99994
91,Joint,Joint_35,10.167,1.10567,9.13602,-0.97529,0.00859,0.08273,-0.20468,1.00002,0.99997,0.99997
91,Joint,Joint_36,10.16321,1.10649,9.1571,-0.97529,0.00859,0.08273,-0.20468,1,1,1
91,Joint,Joint_37,10.21591,1.10066,9.04535,-0.99556,0.09079,-0.00805,-0.02335,1,1,1
91,Joint,Joint_38,10.21529,1.11682,9.10274,-0.99851,-0.04395,0.00008,-0.03246,0.99996,1.00001,1.00001
