FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
2384,Joint,Joint_25,10.56901,1.12681,9.19655,0.82421,-0.21385,-0.31821,0.41676,1,1,1
2384,Joint,Joint_26,10.2505,1.074,9.0297,0.86251,-0.35284,-0.01518,0.36243,1,1,1
2384,Joint,Joint_27,10.26041,1.10203,9.0608,0.86251,-0.35284,-0.01518,0.36243,1,1,1
2384,Joint,Joint_28,10.24531,1.14242,9.10051,0.93655,-0.09437,0.04986,0.3339,1.00005,1.00004,0.99999
2384,Joint,Joint_29,10.24646,1.15035,9.13738,0.91228,0.19347,0.15155,0.32765,0.99996,0.99995,0.99995
2384,Joint,Joint_30,10.25621,1.14421,9.15864,0.87653,0.32204,0.16843,0.31562,1.00005,1.00001,1
2384,Joint,Joint_31,10.26663,1.13443,9.17572,0.87653,0.32204,0.16843,0.31562,1,1,1
2384,Joint,Joint_32,10.22984,1.07513,9.0662,0.76424,-0.27804,-0.05605,0.57921,1.00002,1.00001,0.99996
2384,Joint,Joint_33,10.21133,1.09148,9.10431,0.82026,-0.23087,-0.08256,0.51677,0.99996,1.00004,1.00007
2384,Joint,Joint_34,10.19989,1.10045,9.1312,0.81588,0.01516,0.05282,0.5756,1.00002,1.00001,0.99994
2384,Joint,Joint_35,10.20199,1.10118,9.15128,0.81032,0.03776,0.12858,0.57046,1.00002,0.99997,0.99997
2384,Joint,Joint_36,10.20644,1.10369,9.17252,0.81032,0.03776,0.12858,0.57046,1,1,1
2384,Joint,Joint_37,10.24732,1.09193,9.06106,0.86251,-0.35284,-0.01518,0.36243,1,1,1
2384,Joint,Joint_38,10.22649,1.13072,9.10229,0.90628,-0.15242,0.01068,0.39409,0.99996,1.00001,1.00001
2384,Joint,Joint_39,10.22219,1.14288,9.14301,0.91176,0.06566,0.10346,0.39202,1.00003,1,1.00004
2384,Joint,Joint_40,10.22877,1.14182,9.16959,0.88684,0.11688,0.12178,0.43014,0.99997,1.00001,0.99996
2384,Joint,Joint_41,10.23562,1.13972,9.1934,0.88684,0.11688,0.12178,0.43014,1,1,1
2384,Joint,Joint_42,10.2385,1.10236,9.066,0.86251,-0.35284,-0.01518,0.36243,1,1,1
2384,Joint,Joint_43,10.23344,1.08227,9.0628,0.86251,-0.35284,-0.01518,0.36243,1,1,1
2384,Joint,Joint_44,10.21681,1.11251,9.10394,0.87453,-0.19175,-0.02297,0.44485,0.99999,1.00004,1.00004
2384,Joint,Joint_45,10.20864,1.12473,9.13984,0.87753,0.01204,0.09175,0.4705,1.00004,0.99993,0.99994
2384,Joint,Joint_46,10.21319,1.12646,9.16583,0.86491,0.08295,0.16223,0.46768,0.99993,0.99997,1.00001
2384,Joint,Joint_47,10.22048,1.12732,9.18895,0.86491,0.08295,0.16223,0.46768,1,1.00006,1
2384,Joint,Joint_48,10.2724,1.10269,9.06358,0.81456,-0.30877,0.13214,-0.47295,1.00002,1.00003,0.99998
2384,Joint,Joint_49,10.28881,1.11492,9.08863,0.89393,-0.19837,0.03856,-0.40007,0.99999,1,0.99996
2384,Joint,Joint_50,10.29646,1.1258,9.1195,0.86432,-0.13041,0.05094,-0.48307,0.99999,0.99996,1
2384,Joint,Joint_51,10.30219,1.13119,9.1427,0.86432,-0.13041,0.05094,-0.48307,1,1,1
2384,Object,TeaCup,10.5064,1.05451,9.3572,1,0,0,0,0.04,0.04,0.04
2384,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
2384,Object,Tennis,10.52374,1.09584,9.21181,-0.21213,-0.44348,-0.30274,0.8165,1,1,1
2385,Joint,Joint_0,10.66038,1.09622,9.09785,0.89295,-0.18035,-0.07314,-0.40591,1,1,1
2385,Joint,Joint_1,10.64031,1.11537,9.13087,0.89295,-0.18035,-0.07314,-0.40591,1,1,1
2385,Joint,Joint_2,10.64096,1.14461,9.18154,0.92504,0.01488,-0.1396,-0.35297,1.00005,1.00004,0.99999
2385,Joint,Joint_3,10.63082,1.14729,9.21778,0.88973,0.22189,-0.21204,-0.3379,0.99996,0.99995,0.99995
2385,Joint,Joint_4,10.61807,1.14121,9.2374,0.86215,0.32141,-0.21935,-0.32447,1.00005,1.00001,1
2385,Joint,Joint_5,10.60565,1.13243,9.25367,0.86215,0.32141,-0.21935,-0.32447,1,1,1
2385,Joint,Joint_6,10.66897,1.08749,9.13798,0.79394,-0.08613,0.00975,-0.60178,1.00002,1.00001,0.99996
2385,Joint,Joint_7,10.67438,1.09317,9.18271,0.84343,-0.05374,0.07818,-0.5288,0.99996,1.00004,1.00007
2385,Joint,Joint_8,10.68015,1.09342,9.21272,0.79293,0.17597,-0.03715,-0.58217,1.00002,1.00001,0.99994
2385,Joint,Joint_9,10.67482,1.08865,9.23162,0.77435,0.20932,-0.12198,-0.58454,1.00002,0.99997,0.99997
2385,Joint,Joint_10,10.66632,1.0852,9.25145,0.77435,0.20932,-0.12198,-0.58454,1,1,1
2385,Joint,Joint_11,10.65332,1.10522,9.13251,0.89295,-0.18035,-0.07314,-0.40591,1,1,1
2385,Joint,Joint_12,10.65885,1.13218,9.18598,0.9035,-0.04956,-0.02648,-0.42488,0.99996,1.00001,1.00001
2385,Joint,Joint_13,10.6586,1.13697,9.22842,0.87419,0.21306,-0.1473,-0.41073,1.00003,1,1.00004
2385,Joint,Joint_14,10.64675,1.13008,9.25215,0.82564,0.30342,-0.17847,-0.44091,0.99997,1.00001,0.99996
2385,Joint,Joint_15,10.63365,1.12177,9.27159,0.82564,0.30342,-0.17847,-0.44091,1,1,1
2385,Joint,Joint_16,10.65961,1.1142,9.14191,0.89295,-0.18035,-0.07314,-0.40591,1,1,1
2385,Joint,Joint_17,10.66627,1.09537,9.13553,0.89295,-0.18035,-0.07314,-0.40591,1,1,1
2385,Joint,Joint_18,10.66836,1.11381,9.18592,0.87869,-0.08245,0.02703,-0.46945,0.99999,1.00004,1.00004
2385,Joint,Joint_19,10.6732,1.11844,9.22413,0.84584,0.1715,-0.11946,-0.49078,1.00004,0.99993,0.99994
2385,Joint,Joint_20,10.66341,1.11387,9.24826,0.80693,0.26722,-0.20577,-0.48488,0.99993,1.00003,1.00001
2385,Joint,Joint_21,10.65029,1.10866,9.26798,0.80693,0.26722,-0.20577,-0.48488,1,1,1
2385,Joint,Joint_22,10.62801,1.11517,9.13042,0.81134,-0.24156,-0.32278,0.42332,1.00002,0.99997,0.99999
2385,Joint,Joint_23,10.60445,1.11901,9.15225,0.88268,-0.15305,-0.24541,0.37045,0.99999,0.99999,1.00005
2385,Joint,Joint_24,10.58607,1.12198,9.18025,0.81617,-0.21446,-0.31707,0.43284,1.00001,0.99999,1
2385,Joint,Joint_25,10.56857,1.12494,9.19713,0.81617,-0.21446,-0.31707,0.43284,1,1,1
2385,Joint,Joint_26,10.25047,1.07394,9.02971,0.86248,-0.3529,-0.01537,0.36243,1,1,1
2385,Joint,Joint_27,10.26037,1.10197,9.06082,0.86248,-0.3529,-0.01537,0.36243,1,1,1
