FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
324,Joint,Joint_14,10.58213,1.16449,9.18959,0.62513,0.62395,-0.37626,-0.27985,0.99997,1.00001,0.99996
324,Joint,Joint_15,10.56245,1.15062,9.18923,0.62513,0.62395,-0.37626,-0.27985,1,1,1
324,Joint,Joint_16,10.64125,1.17665,9.12328,0.8685,-0.14798,-0.13412,-0.45367,1,1,1
324,Joint,Joint_17,10.64714,1.15797,9.11795,0.8685,-0.14798,-0.13412,-0.45367,1,1,1
324,Joint,Joint_18,10.64293,1.17559,9.16667,0.77325,0.38041,-0.3142,-0.39831,0.99999,1.00004,1.00004
324,Joint,Joint_19,10.61329,1.16289,9.18595,0.65461,0.54971,-0.38207,-0.35118,1.00004,0.99993,0.99994
324,Joint,Joint_20,10.59061,1.15134,9.1886,0.56074,0.62486,-0.43842,-0.3208,0.99993,1.00003,1.00001
324,Joint,Joint_21,10.56951,1.14131,9.18627,0.56074,0.62486,-0.43842,-0.3208,1,1,1
324,Joint,Joint_22,10.61288,1.17417,9.11156,0.81222,-0.1809,-0.31981,0.45311,1.00002,0.99997,0.99999
324,Joint,Joint_23,10.59148,1.17429,9.13441,0.8819,-0.01298,-0.19449,0.42925,0.99999,0.99999,1.00005
324,Joint,Joint_24,10.57996,1.1696,9.16449,0.82506,-0.06244,-0.27993,0.48685,1.00001,0.99999,1
324,Joint,Joint_25,10.56705,1.16664,9.18416,0.82506,-0.06244,-0.27993,0.48685,1,1,1
324,Joint,Joint_26,10.33167,1.13792,8.99075,-0.83591,0.13223,-0.10105,-0.52304,1,1,1
324,Joint,Joint_27,10.35066,1.15932,9.02113,-0.83591,0.13223,-0.10105,-0.52304,1,1,1
324,Joint,Joint_28,10.35065,1.18442,9.07192,-0.86148,0.05829,-0.01412,-0.50424,1.00005,1.00004,0.99999
324,Joint,Joint_29,10.3494,1.18861,9.10819,-0.8456,-0.08791,-0.0971,-0.5175,0.99996,0.99995,0.99995
324,Joint,Joint_30,10.35537,1.18748,9.13079,-0.82926,-0.16922,-0.11558,-0.51994,1.00005,1.00001,1
324,Joint,Joint_31,10.36235,1.18416,9.15092,-0.82926,-0.16922,-0.11558,-0.51994,1,1,1
324,Joint,Joint_32,10.33127,1.12608,9.0296,-0.71751,0.01837,-0.01746,-0.69609,1.00002,1.00001,0.99996
324,Joint,Joint_33,10.33124,1.12831,9.07351,-0.77753,-0.00031,-0.05635,-0.62631,0.99996,1.00004,1.00007
324,Joint,Joint_34,10.33385,1.13038,9.10291,-0.73694,-0.14229,-0.12132,-0.64958,1.00002,1.00001,0.99994
324,Joint,Joint_35,10.34096,1.12936,9.1211,-0.72557,-0.13422,-0.17875,-0.65083,1.00002,0.99997,0.99997
324,Joint,Joint_36,10.3491,1.13054,9.14058,-0.72557,-0.13422,-0.17875,-0.65083,1,1,1
324,Joint,Joint_37,10.34109,1.14668,9.02361,-0.83591,0.13223,-0.10105,-0.52304,1,1,1
324,Joint,Joint_38,10.33741,1.16841,9.07754,-0.84301,-0.02634,-0.07476,-0.53203,0.99996,1.00001,1.00001
324,Joint,Joint_39,10.34378,1.16986,9.11836,-0.82491,-0.14559,-0.14532,-0.5265,1.00003,1,1.00004
